,,,,,,,Playing Time,,,,Performance,,,,,,
494,Cristian Tello,es ESP,"DF,MF",Betis,26,1991,29,13,"1,573",17.5,4,6,4,0,0,3,0
495,Marc-André ter Stegen,de GER,GK,Barcelona,26,1992,35,35,"3,150",35,0,0,0,0,0,0,0
496,David Timor,es ESP,"MF,FW",Girona,28,1989,2,2,163,1.8,0,0,0,0,0,0,0
497,Tito,es ESP,DF,Rayo Vallecano,33,1985,15,12,"1,098",12.2,0,0,0,0,0,2,0
498,Jean-Clair Todibo,fr FRA,DF,Barcelona,18,1999,2,2,157,1.7,0,0,0,0,0,2,0
499,Karl Toko Ekambi,cm CMR,FW,Villarreal,25,1992,34,24,"2,144",23.8,10,1,10,0,1,5,0
500,Raúl de Tomás,es ESP,FW,Rayo Vallecano,23,1994,33,32,"2,813",31.3,14,1,14,0,0,5,0
501,Toño,es ESP,"DF,MF",Levante,28,1989,21,21,"1,763",19.6,2,2,2,0,0,4,0
502,Daniel Torres,co COL,MF,Alavés,28,1989,2,1,71,0.8,0,0,0,0,0,1,0
503,Ferrán Torres,es ESP,"MF,FW",Valencia,18,2000,24,8,850,9.4,2,1,2,0,0,5,0
504,Óscar Trejo,ar ARG,"MF,FW",Rayo Vallecano,30,1988,26,22,"1,764",19.6,1,4,0,1,1,7,1
505,Manu Trigueros,es ESP,MF,Villarreal,26,1991,24,18,"1,547",17.2,0,0,0,0,0,3,0
506,Patrick Twumasi,gh GHA,"MF,FW",Alavés,24,1994,11,0,170,1.9,0,0,0,0,0,2,0
507,Samuel Umtiti,fr FRA,DF,Barcelona,24,1993,14,13,"1,189",13.2,0,1,0,0,0,4,0
508,Enes Ünal,tr TUR,FW,Valladolid,21,1997,33,24,"2,148",23.9,6,3,3,3,3,7,0
509,Tomáš Vaclík,cz CZE,GK,Sevilla,29,1989,33,33,"2,970",33,0,0,0,0,0,1,0
510,Valery,es ESP,"DF,MF",Girona,18,1999,17,10,888,9.9,0,1,0,0,0,2,0
511,Jesús Vallejo,es ESP,"DF,MF",Real Madrid,21,1997,5,4,311,3.5,1,0,1,0,0,1,1
512,Federico Valverde,uy URU,MF,Real Madrid,20,1998,16,6,656,7.3,0,0,0,0,0,4,0
513,Raphaël Varane,fr FRA,DF,Real Madrid,25,1993,32,31,"2,754",30.6,2,0,2,0,0,0,1
514,Franco Vázquez,ar ARG,"MF,FW",Sevilla,29,1989,34,26,"2,280",25.3,3,4,3,0,0,8,1
515,Kevin Vázquez,es ESP,DF,Celta Vigo,25,1993,4,2,220,2.4,0,0,0,0,0,0,0
516,Lucas Vázquez,es ESP,FW,Real Madrid,27,1991,31,15,"1,510",16.8,1,3,1,0,0,6,1
517,Koke Vegas,es ESP,GK,Levante,22,1995,1,1,90,1,0,0,0,0,0,0,0
518,Emiliano Velázquez,uy URU,DF,Rayo Vallecano,24,1994,18,14,"1,277",14.2,0,2,0,0,0,8,0
519,Daniele Verde,it ITA,"FW,MF",Valladolid,22,1996,22,4,657,7.3,2,0,1,1,1,1,0
520,Thomas Vermaelen,be BEL,DF,Barcelona,32,1985,9,7,587,6.5,0,0,0,0,0,2,0
521,Mikel Vesga,es ESP,MF,Leganés,25,1993,26,23,"2,070",23,1,1,1,0,0,3,0
522,Rúben Vezo,pt POR,DF,Valencia,24,1994,4,2,196,2.2,0,0,0,0,0,2,0
523,Rúben Vezo,pt POR,DF,Levante,24,1994,15,15,"1,339",14.9,2,1,2,0,0,4,0
524,Aleix Vidal,es ESP,"DF,MF",Sevilla,28,1989,11,5,528,5.9,0,0,0,0,0,3,0
525,Arturo Vidal,cl CHI,MF,Barcelona,31,1987,33,22,"1,929",21.4,3,7,3,0,0,7,0
526,Carlos Vigaray,es ESP,DF,Alavés,23,1994,8,7,647,7.2,0,0,0,0,0,1,0
527,Dídac Vilà,es ESP,DF,Espanyol,29,1989,27,27,"2,354",26.2,0,2,0,0,0,11,0
528,Toni Villa,es ESP,"MF,FW",Valladolid,23,1995,26,21,"1,762",19.6,2,2,2,0,0,3,0
529,Vitolo,es ESP,"MF,FW",Atlético Madrid,28,1989,20,5,753,8.4,0,1,0,0,0,1,0
530,Nikola Vukcevic,me MNE,MF,Levante,26,1991,16,9,670,7.4,0,0,0,0,0,5,1
531,Moussa Wagué,sn SEN,DF,Barcelona,19,1998,3,2,225,2.5,0,0,0,0,0,1,0
532,Wakaso,gh GHA,MF,Alavés,28,1990,29,18,"1,669",18.5,1,1,1,0,0,9,0
533,Daniel Wass,dk DEN,"DF,MF",Valencia,29,1989,32,26,"2,354",26.2,1,3,1,0,0,4,0
534,Axel Werner,ar ARG,GK,Huesca,22,1996,6,6,540,6,0,0,0,0,0,0,0
535,Iñaki Williams,gh GHA,FW,Athletic Club,24,1994,38,36,"3,025",33.6,12,4,12,0,0,3,0
536,Maximilian Wöber,at AUT,DF,Sevilla,20,1998,7,6,536,6,0,0,0,0,0,2,0
537,Yoel,es ESP,GK,Valladolid,29,1988,3,3,270,3,0,0,0,0,0,0,0
538,Okay Yokuslu,tr TUR,MF,Celta Vigo,24,1994,30,26,"2,198",24.4,2,0,2,0,0,10,0
539,Joseba Zaldúa,es ESP,DF,Real Sociedad,26,1992,26,25,"2,139",23.8,1,2,1,0,0,7,0
540,Nabil El Zhar,ma MAR,"MF,FW",Leganés,31,1986,27,9,966,10.7,4,0,3,1,1,0,0
541,Luca Zidane,fr FRA,GK,Real Madrid,20,1998,1,1,90,1,0,0,0,0,0,0,0
542,Igor Zubeldia,es ESP,MF,Real Sociedad,21,1997,33,29,"2,549",28.3,0,1,0,0,0,7,0
543,Martín Zubimendi,es ESP,MF,Real Sociedad,19,1999,1,0,7,0.1,0,0,0,0,0,0,0
544,David Zurutuza,es ESP,"MF,FW",Real Sociedad,32,1986,21,13,"1,222",13.6,2,0,2,0,0,2,0
