,,,,,,,Playing Time,,,,Performance,,,,,,
494,Daniel Sotres,es ESP,GK,Racing Sant,18,1993,2,1,134,1.5,0,0,0,0,0,0,0
495,Emir Spahi?,ba BIH,DF,Sevilla,30,1980,22,22,"1,919",21.3,0,0,0,0,0,12,0
496,Cristhian Stuani,uy URU,"FW,MF",Racing Sant,24,1986,32,24,"2,166",24.1,9,2,5,4,4,7,0
497,Damián Suárez,uy URU,DF,Sporting Gijón,23,1988,19,16,"1,409",15.7,0,0,0,0,0,5,0
498,Mario Suárez,es ESP,MF,Atlético Madrid,24,1987,28,23,"1,952",21.7,0,0,0,0,0,12,0
499,Rubén Suárez,es ESP,MF,Levante,32,1979,33,7,997,11.1,8,2,4,4,4,3,0
500,Markel Susaeta,es ESP,"FW,MF",Athletic Club,23,1987,38,34,"2,974",33,6,5,6,0,0,4,0
501,Néstor Susaeta,es ESP,"FW,MF",Rayo Vallecano,26,1984,2,0,25,0.3,0,0,0,0,0,0,0
502,Raúl Tamudo,es ESP,FW,Rayo Vallecano,33,1977,32,17,"1,623",18,9,1,9,0,1,6,0
503,Sergio Tejera,es ESP,MF,Mallorca,21,1990,15,7,708,7.9,0,1,0,0,0,4,0
504,Cristian Tello,es ESP,"FW,MF",Barcelona,19,1991,15,3,456,5.1,3,0,3,0,0,1,0
505,David Timor,es ESP,"DF,MF",Osasuna,21,1989,24,7,834,9.3,0,3,0,0,0,6,0
506,Fernando Tissone,ar ARG,MF,Mallorca,25,1986,26,21,"1,796",20,0,0,0,0,0,9,0
507,Tito,es ESP,DF,Rayo Vallecano,26,1985,36,36,"3,158",35.1,1,2,1,0,0,11,0
508,Antonio Tomás,es ESP,MF,Zaragoza,26,1985,3,2,159,1.8,0,0,0,0,0,2,0
509,Toño,es ESP,GK,Racing Sant,31,1979,25,25,"2,162",24,0,0,0,0,0,5,1
510,Mehmet Topal,tr TUR,"DF,MF",Valencia,25,1986,20,13,"1,287",14.3,0,0,0,0,0,4,0
511,Gaizka Toquero,es ESP,"FW,MF",Athletic Club,26,1984,35,15,"1,554",17.3,4,5,4,0,0,7,0
512,Marc Torrejón,es ESP,DF,Racing Sant,25,1986,29,27,"2,408",26.8,1,0,1,0,0,3,0
513,Miguel Torres,es ESP,DF,Getafe,25,1986,23,18,"1,629",18.1,1,0,1,0,0,9,1
514,Roberto Torres,es ESP,MF,Osasuna,22,1989,2,0,40,0.4,0,0,0,0,0,0,0
515,Xavi Torres,es ESP,MF,Levante,24,1986,34,32,"2,711",30.1,5,1,5,0,0,9,0
516,Dusko Tosic,rs SRB,DF,Betis,26,1985,1,0,35,0.4,0,0,0,0,0,0,0
517,Jérémy Toulalan,fr FRA,"DF,MF",Málaga,27,1983,25,25,"2,192",24.4,3,0,3,0,0,7,1
518,Roberto Trashorras,es ESP,MF,Rayo Vallecano,30,1981,29,18,"1,672",18.6,2,5,1,1,1,4,0
519,Óscar Trejo,ar ARG,"FW,MF",Sporting Gijón,23,1988,33,26,"2,325",25.8,4,2,4,0,0,5,0
520,Piotr Trochowski,de GER,MF,Sevilla,27,1984,35,27,"2,214",24.6,1,2,1,0,1,8,1
521,Arda Turan,tr TUR,"FW,MF",Atlético Madrid,24,1987,33,24,"2,147",23.9,3,6,3,0,0,10,0
522,Alexandros Tziolis,gr GRE,MF,Racing Sant,26,1985,12,6,614,6.8,0,0,0,0,0,2,0
523,Ikechukwu Uche,ng NGA,FW,Zaragoza,27,1984,1,1,90,1,0,0,0,0,0,0,0
524,Ikechukwu Uche,ng NGA,FW,Granada,27,1984,34,27,"2,296",25.5,3,1,3,0,0,2,0
525,Kalu Uche,ng NGA,"FW,MF",Espanyol,28,1982,15,11,903,10,6,1,6,0,0,1,0
526,Ustaritz,es ESP,DF,Betis,28,1983,7,6,514,5.7,0,0,0,0,0,0,0
527,Álvaro Vadillo,es ESP,"FW,MF",Betis,16,1994,4,2,113,1.3,0,0,0,0,0,0,0
528,Víctor Valdés,es ESP,GK,Barcelona,29,1982,35,35,"3,150",35,0,0,0,0,0,4,0
529,Valdo,cv CPV,"FW,MF",Levante,30,1981,34,32,"2,836",31.5,6,7,6,0,0,9,0
530,Joel Valencia,ec ECU,MF,Zaragoza,16,1994,1,0,9,0.1,0,0,0,0,0,0,0
531,Juan Valera Espín,es ESP,"DF,MF",Getafe,26,1984,30,30,"2,675",29.7,1,2,1,0,0,11,0
532,Borja Valero,es ESP,MF,Villarreal,26,1985,36,36,"3,135",34.8,5,5,5,0,1,4,0
533,Raphaël Varane,fr FRA,"DF,MF",Real Madrid,18,1993,9,7,682,7.6,1,0,1,0,0,0,0
534,Javi Varas,es ESP,GK,Sevilla,28,1982,25,25,"2,250",25,0,0,0,0,0,1,0
535,Álvaro Vázquez,es ESP,FW,Espanyol,20,1991,28,19,"1,605",17.8,5,1,5,0,0,2,0
536,Carlos Vela,mx MEX,"FW,MF",Real Sociedad,22,1989,35,28,"2,473",27.5,12,5,12,0,0,2,0
537,Javi Venta,es ESP,DF,Levante,35,1975,26,25,"2,223",24.7,0,0,0,0,0,8,0
538,Joan Verdú,es ESP,MF,Espanyol,28,1983,36,36,"3,126",34.7,5,6,4,1,1,6,0
539,João Victor,br BRA,"DF,MF",Mallorca,22,1988,11,6,543,6,0,0,0,0,0,1,0
540,Dídac Vilà,es ESP,DF,Espanyol,22,1989,37,37,"3,330",37,2,0,2,0,0,9,0
541,David Villa,es ESP,"FW,MF",Barcelona,29,1981,15,8,899,10,5,1,5,0,0,1,0
542,Wakaso,gh GHA,MF,Villarreal,21,1990,6,1,197,2.2,0,0,0,0,0,3,0
543,Vladimír Weiss,sk SVK,"FW,MF",Espanyol,21,1989,28,19,"1,796",20,2,4,2,0,0,12,0
544,Xavi,es ESP,MF,Barcelona,31,1980,31,26,"2,159",24,10,6,10,0,0,2,0
545,Hassan Yebda,dz ALG,MF,Granada,27,1984,14,12,946,10.5,0,0,0,0,0,5,0
546,Cristián Zapata,co COL,DF,Villarreal,24,1986,28,28,"2,492",27.7,0,0,0,0,0,5,0
547,Nabil El Zhar,ma MAR,"FW,MF",Levante,24,1986,22,9,879,9.8,0,0,0,0,0,2,0
548,Eñaut Zubikarai,es ESP,GK,Real Sociedad,27,1984,1,1,90,1,0,0,0,0,0,0,0
549,Franco Zuculini,ar ARG,MF,Zaragoza,20,1990,21,11,"1,007",11.2,0,2,0,0,0,5,1
550,Gianni Zuiverloon,nl NED,DF,Mallorca,24,1986,8,6,557,6.2,0,0,0,0,0,0,0
551,David Zurutuza,es ESP,MF,Real Sociedad,25,1986,33,30,"2,514",27.9,3,1,3,0,0,4,0
